Account,Row Type,Campaign,Campaign Type,Campaign Status,Budget,Budget type,Bid Strategy Type,Networks,Languages,Location,Location options,Tracking template,Final URL suffix,Ad Group,Ad Group Status,Maximum CPC bid limit,Keyword,Criterion Type,Keyword Status,Ad Status,Ad type,Final URL,Path 1,Path 2,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Link Text,Description Line 1,Description Line 2,Callout text,Header,Snippet Values,Negative,Comment
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,offshore staffing agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines staffing agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,filipino staffing agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines staffing company,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,staffing firm philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines remote staffing agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines virtual staffing agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines virtual assistant agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,filipino virtual assistant agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines va agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,filipino va agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,virtual assistant agency philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines virtual assistant firm,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,virtual staff philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,virtual staff ph,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines virtual staffing,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Sales_Hire_PH,,,appointment setter philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Sales_Hire_PH,,,filipino appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Sales_Hire_PH,,,virtual appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Sales_Hire_PH,,,virtual assistant appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Sales_Hire_PH,,,va appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Sales_Hire_PH,,,hire appointment setter philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Sales_Hire_PH,,,hire filipino appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Sales_Hire_PH,,,remote appointment setter philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Sales_Outsource_PH,,,hire outsourced appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause dupe Exact after semantic AG add 2026-08-09 · keeps keyword only in themed Exact AG · Campaign/Ad Group Status blank
