Account,Row Type,Campaign,Campaign Type,Campaign Status,Budget,Budget type,Bid Strategy Type,Networks,Languages,Location,Location options,Tracking template,Final URL suffix,Ad Group,Ad Group Status,Maximum CPC bid limit,Keyword,Criterion Type,Keyword Status,Ad Status,Ad type,Final URL,Path 1,Path 2,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Link Text,Description Line 1,Description Line 2,Callout text,Header,Snippet Values,Negative,Comment
573-539-1940,Ad,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,What_Kind_Of_VA,,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/quiz,quiz,what-va,Find the right assistant,Take the hiring quiz,Hiring quiz for business,Who should you hire first?,What kind of VA do you need?,A few taps. Clear answer.,"Quiz: admin, sales, books",A starting point not a pitch,For Australian businesses,Dedicated Filipino staff,Virtual assistant quiz,See which role to hire,Have a chat after the quiz,Filipino VA for SMBs,Employer quiz for business,Take the employer quiz. We’ll name the role that takes the load — then chat.,Hiring quiz for Australian businesses. Dedicated Filipino staff — not a job board.,"Admin, sales, books, support or marketing? A few taps. A clear first hire.",You interview the shortlist. Nobody starts until you say yes. No obligation.,,,,,,,,Quiz RSA · exploratory employer quiz · Paused · not hire-specialist hard sell
573-539-1940,Ad group,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Hire_VA_Explore,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz AG · exploratory how-to unique vs CORE Hire_VA_PH Exact · Exact · Paused
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Hire_VA_Explore,,,hiring a virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Hire_VA_Explore,,,where to hire a virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Hire_VA_Explore,,,how to hire filipino va,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Hire_VA_Explore,,,should i hire a virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Hire_VA_Explore,,,do i need a virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Hire_VA_Explore,,,how to choose a virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Hire_VA_Explore,,,help me hire a virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Ad,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Hire_VA_Explore,,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/quiz,quiz,hire,Find the right assistant,Take the hiring quiz,Hiring quiz for business,Who should you hire first?,What kind of VA do you need?,A few taps. Clear answer.,"Quiz: admin, sales, books",A starting point not a pitch,For Australian businesses,Dedicated Filipino staff,Virtual assistant quiz,See which role to hire,Have a chat after the quiz,Filipino VA for SMBs,Employer quiz for business,Take the employer quiz. We’ll name the role that takes the load — then chat.,Hiring quiz for Australian businesses. Dedicated Filipino staff — not a job board.,"Admin, sales, books, support or marketing? A few taps. A clear first hire.",You interview the shortlist. Nobody starts until you say yes. No obligation.,,,,,,,,Quiz RSA · exploratory employer quiz · Paused · not hire-specialist hard sell
573-539-1940,Ad group,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,VA_Small_Business,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz AG · SMB/startup Exact themes unique vs ROLES · Exact · Paused
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,VA_Small_Business,,,virtual assistant for small business,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,VA_Small_Business,,,virtual assistant small business,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,VA_Small_Business,,,hire virtual assistant small business,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,VA_Small_Business,,,virtual assistant for small businesses,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,VA_Small_Business,,,va for small business,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,VA_Small_Business,,,virtual assistant for startup,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,VA_Small_Business,,,virtual assistant for startups,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,VA_Small_Business,,,small business virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Ad,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,VA_Small_Business,,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/quiz,quiz,smb,Find the right assistant,Take the hiring quiz,Hiring quiz for business,Who should you hire first?,What kind of VA do you need?,A few taps. Clear answer.,"Quiz: admin, sales, books",A starting point not a pitch,For Australian businesses,Dedicated Filipino staff,Virtual assistant quiz,See which role to hire,Have a chat after the quiz,Filipino VA for SMBs,Employer quiz for business,Take the employer quiz. We’ll name the role that takes the load — then chat.,Hiring quiz for Australian businesses. Dedicated Filipino staff — not a job board.,"Admin, sales, books, support or marketing? A few taps. A clear first hire.",You interview the shortlist. Nobody starts until you say yes. No obligation.,,,,,,,,Quiz RSA · exploratory employer quiz · Paused · not hire-specialist hard sell
573-539-1940,Ad group,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Admin_VA_Quiz,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz AG · admin exploratory unique vs ROLES Administration_EA_PH Exact · Exact · Paused
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Admin_VA_Quiz,,,hire administrative assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Admin_VA_Quiz,,,hire admin assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Admin_VA_Quiz,,,virtual assistant for admin,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Admin_VA_Quiz,,,administrative virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Admin_VA_Quiz,,,virtual executive assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Admin_VA_Quiz,,,admin virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Ad,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Admin_VA_Quiz,,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/quiz,quiz,admin,Find the right assistant,Take the hiring quiz,Hiring quiz for business,Who should you hire first?,What kind of VA do you need?,A few taps. Clear answer.,"Quiz: admin, sales, books",A starting point not a pitch,For Australian businesses,Dedicated Filipino staff,Virtual assistant quiz,See which role to hire,Have a chat after the quiz,Filipino VA for SMBs,Employer quiz for business,Take the employer quiz. We’ll name the role that takes the load — then chat.,Hiring quiz for Australian businesses. Dedicated Filipino staff — not a job board.,"Admin, sales, books, support or marketing? A few taps. A clear first hire.",You interview the shortlist. Nobody starts until you say yes. No obligation.,,,,,,,,Quiz RSA · exploratory employer quiz · Paused · not hire-specialist hard sell
573-539-1940,Ad group,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Bookkeeping_VA_Quiz,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz AG · books exploratory unique vs ROLES Bookkeeping_Hire_PH Exact · Exact · Paused
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Bookkeeping_VA_Quiz,,,hire virtual bookkeeper,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Bookkeeping_VA_Quiz,,,virtual bookkeeper,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Bookkeeping_VA_Quiz,,,hire bookkeeper,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Keyword,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Bookkeeping_VA_Quiz,,,outsource bookkeeping,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiz Exact · unique/exploratory vs CORE/ROLES · Paused until Enable
573-539-1940,Ad,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,Bookkeeping_VA_Quiz,,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/quiz,quiz,books,Find the right assistant,Take the hiring quiz,Hiring quiz for business,Who should you hire first?,What kind of VA do you need?,A few taps. Clear answer.,"Quiz: admin, sales, books",A starting point not a pitch,For Australian businesses,Dedicated Filipino staff,Virtual assistant quiz,See which role to hire,Have a chat after the quiz,Filipino VA for SMBs,Employer quiz for business,Take the employer quiz. We’ll name the role that takes the load — then chat.,Hiring quiz for Australian businesses. Dedicated Filipino staff — not a job board.,"Admin, sales, books, support or marketing? A few taps. A clear first hire.",You interview the shortlist. Nobody starts until you say yes. No obligation.,,,,,,,,Quiz RSA · exploratory employer quiz · Paused · not hire-specialist hard sell
573-539-1940,Sitelink,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,,,,,,,,,https://www.virtualcoworker.app/au#gate,,,,,,,,,,,,,,,,,,,,,,Tell Us Who You Need,Employer hiring path,Form for businesses,,,,,Quiz sitelink · microsite only — no WP · Paused with campaign
573-539-1940,Sitelink,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,,,,,,,,,https://www.virtualcoworker.app/how-it-works?market=au,,,,,,,,,,,,,,,,,,,,,,How Hiring Works,"Recruit, vet, shortlist",You interview talent,,,,,Quiz sitelink · microsite only — no WP · Paused with campaign
573-539-1940,Sitelink,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,,,,,,,,,https://www.virtualcoworker.app/services?market=au,,,,,,,,,,,,,,,,,,,,,,Hire by Role,"Admin, books, marketing",Philippines staff seats,,,,,Quiz sitelink · microsite only — no WP · Paused with campaign
573-539-1940,Sitelink,VC_AU_S_QUIZ,Search,Paused,,,,Google Search,,,Presence,,,,,,,,,,,https://www.virtualcoworker.app/au/administrative-support,,,,,,,,,,,,,,,,,,,,,,Admin Support Hire,EA / admin category LP,Role-specific landing,,,,,Quiz sitelink · microsite only — no WP · Paused with campaign
