Account,Row Type,Campaign,Campaign Type,Campaign Status,Budget,Budget type,Bid Strategy Type,Networks,Languages,Location,Location options,Tracking template,Final URL suffix,Ad Group,Ad Group Status,Maximum CPC bid limit,Keyword,Criterion Type,Keyword Status,Ad Status,Ad type,Final URL,Path 1,Path 2,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Link Text,Description Line 1,Description Line 2,Callout text,Header,Snippet Values,Negative,Comment
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,,,Presence,,utm_source=google&utm_medium=cpc&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword}&utm_matchtype={matchtype}&utm_device={device}&lp_version=trust_rsa_20260819,Administration_EA_PH,,,,,,Enabled,Responsive search ad,https://www.virtualcoworker.app/us/administrative-support,admin,hire,Hire an Executive Assistant,Hire Admin Support Staff,Inbox and Calendar Help,Dedicated Filipino Assistant,Virtual Assistant for Admin,Follow-Ups That Don't Slip,You Interview Your Assistant,"Documents, Scheduling, Inbox",Tell Us the Admin Seat,"A Named Assistant, Your Hours",Not a Vague VA Promise,Get an Admin Shortlist,Hire Help for the Inbox,Remote Executive Support,Leadership Hours Back to Work,"Hire a dedicated Filipino assistant for inbox, calendar, documents, and follow-ups.",Clear admin work on your US hours. You interview before anyone starts.,Tell us whether you need an EA or day-to-day admin. We recruit for that seat.,A named person so leadership time goes back to customers and decisions.,,,,,,,,RSA Challenger A_intent · trust · trust_rsa_20260819 · Ad row only · Campaign/AG Status blank (live-safe) · Brand deferred · no budget/bid/keyword change · Inbox/calendar language matches admin trust H1. Replaces '{KeyWord:Hire Virtual EA}'.
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,,,Presence,,utm_source=google&utm_medium=cpc&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword}&utm_matchtype={matchtype}&utm_device={device}&lp_version=trust_rsa_20260819,Administration_EA_PH,,,,,,Enabled,Responsive search ad,https://www.virtualcoworker.app/us/administrative-support,ea,team,Screened Admin Talent,Trusted Assistant Hiring,You Meet Them Before Day One,Dedicated Inbox Owner,Staffing for EA and Admin,We Employ After You Hire,"Clear Admin Work, Named Person",Talk Through the Admin Brief,Growing Teams Hire Assistants,Not Marketplace Admin Tasks,Calendar That Doesn't Bounce,Real Recruiting Since 2011,Skip Sorting EA Applicants,A Partner for Your Ops Load,Reduce the Admin Drag,We recruit and vet admin and EA talent. You interview. We stay on after you hire.,"Staffing since 2011 for US teams that want a person, not task-marketplace admin.",Inbox and calendar owned by someone you have met — not a shared freelancer.,Tell us the day-to-day. We'll help you find the assistant.,,,,,,,,RSA Challenger B_trust · trust · trust_rsa_20260819 · Ad row only · Campaign/AG Status blank (live-safe) · Brand deferred · no budget/bid/keyword change · Trust rescue for the weakest role LP engagement and robotic EA DKI.
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,,,Presence,,utm_source=google&utm_medium=cpc&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword}&utm_matchtype={matchtype}&utm_device={device}&lp_version=trust_rsa_20260819,Digital_Marketing_Hire_PH,,,,,,Enabled,Responsive search ad,https://www.virtualcoworker.app/us/digital-marketing,marketing,hire,Hire Marketing Support Staff,Campaign Ops for Hire,Reporting and Content Ops,Hire a Marketing Coordinator,Digital Marketing Support,You Interview Marketing Staff,Not a Strategy Retainer Shop,Tell Us the Marketing Seat,Campaign Checklists Owned,Content Ops Without the Fire,Dedicated Marketing Seat,Get a Marketing Shortlist,"Hire Execution, Keep Strategy",Remote Campaign Support,Tools You Already Use,"Hire dedicated marketing support for campaigns, reporting, and content ops.",Execution work with an owner — not a strategy retainers pitch.,Tell us the tools. We shortlist. You interview before anyone starts.,Strategists stay on judgment. This seat owns the day-to-day.,,,,,,,,"RSA Challenger A_intent · trust · trust_rsa_20260819 · Ad row only · Campaign/AG Status blank (live-safe) · Brand deferred · no budget/bid/keyword change · Execution/ops language from the marketing trust page, not 'Scale Marketing Bandwidth'."
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,,,Presence,,utm_source=google&utm_medium=cpc&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword}&utm_matchtype={matchtype}&utm_device={device}&lp_version=trust_rsa_20260819,Digital_Marketing_Hire_PH,,,,,,Enabled,Responsive search ad,https://www.virtualcoworker.app/us/digital-marketing,marketing,team,Screened Marketing Talent,Trusted Marketing Hiring,You Meet Them Before Campaigns,Dedicated Channel Support,Staffing for Marketing Ops,We Stay On After You Hire,"Execution Seat, Your Tools",Talk Through Marketing Work,Growing Teams Add Ops Help,Not Freelance Campaign Churn,"Reporting Pulls, Not Rebuilds",Real Company Behind the Seat,Hire Help for Content Ops,Reduce Marketing Busywork,A Partner for Campaign Ops,We recruit marketing support staff. You interview. We handle payroll after you hire.,Campaign coordination and reporting owned by one person you have met.,An established staffing company — not a freelance campaign bench.,Tell us the work. We'll help you find the seat.,,,,,,,,RSA Challenger B_trust · trust · trust_rsa_20260819 · Ad row only · Campaign/AG Status blank (live-safe) · Brand deferred · no budget/bid/keyword change · Trust+continuity for a role page with softer engagement and robotic DKI incumbents.
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,,,Presence,,utm_source=google&utm_medium=cpc&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword}&utm_matchtype={matchtype}&utm_device={device}&lp_version=trust_rsa_20260819,Social_Media_Hire_PH,,,,,,Enabled,Responsive search ad,https://www.virtualcoworker.app/us/social-media,social,hire,Hire a Social Media Manager,Instagram Scheduling Support,LinkedIn Outreach Support,Community Management Hire,Social Posting and Replies,Hire Social Media Staff,You Interview Social Finalists,Content Calendar Ownership,Facebook and Instagram Help,LinkedIn Inbox and Follow-Up,Tell Us the Channels You Run,Dedicated Social Seat,Get a Social Shortlist,Reporting on What You Posted,Not Random Freelance Posts,"Hire a dedicated social media manager for scheduling, replies, and community work.","Instagram, Facebook, LinkedIn — tell us the channels. You interview the shortlist.",A named person owns the calendar so posting does not fall behind.,Staffing for US teams. Not a caption marketplace and not a job board.,,,,,,,,RSA Challenger A_intent · weak · trust_rsa_20260819 · Ad row only · Campaign/AG Status blank (live-safe) · Brand deferred · no budget/bid/keyword change · Role-specific Instagram/LinkedIn/community language. Replaces 'Filipino SMM' / DKI junk.
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,,,Presence,,utm_source=google&utm_medium=cpc&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword}&utm_matchtype={matchtype}&utm_device={device}&lp_version=trust_rsa_20260819,Social_Media_Hire_PH,,,,,,Enabled,Responsive search ad,https://www.virtualcoworker.app/us/social-media,social,team,Screened Social Media Talent,Trusted Social Hiring,You Meet Them Before They Post,Dedicated Community Manager,Staffing for Social Channels,We Employ Them After You Hire,"Consistent Posting, Your Hours",Talk Through the Social Brief,Growing Teams Add Social Help,Not a Caption Marketplace,"Instagram, LinkedIn, or Both",Real Recruiting for Social,Engagement Without the Chase,A Partner for Channel Ops,Your Voice. A Named Person.,"We recruit social media staff. You interview. After you hire, we handle payroll.","Scheduling, engagement, and reporting owned by someone you have met.",Staffing since 2011. Dedicated seat on your hours — not freelance post batches.,"Tell us Instagram, LinkedIn, or the mix. We'll help you find the person.",,,,,,,,RSA Challenger B_trust · weak · trust_rsa_20260819 · Ad row only · Campaign/AG Status blank (live-safe) · Brand deferred · no budget/bid/keyword change · Trust challenger for a live role page with robotic incumbents and real buyer searches.
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,,,Presence,,utm_source=google&utm_medium=cpc&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword}&utm_matchtype={matchtype}&utm_device={device}&lp_version=trust_rsa_20260819,Accounting_Hire_PH,,,,,,Enabled,Responsive search ad,https://www.virtualcoworker.app/us/accounting,accounting,hire,Hire an Accountant Overseas,Hire Philippines Accounting,AP and AR Support for Hire,Dedicated Accounting Staff,Ledger and Payroll Admin,You Interview Accounting Staff,Not Freelance Finance Mix,Tell Us the Accounting Seat,Accounts Payable Support,Remote Staff Accountant,Get an Accounting Shortlist,Hire Finance Ops Support,Day-to-Day Accounting Help,Your Stack. Your Hours.,Dedicated AP Capacity,"Hire dedicated Filipino accounting staff for AP, AR, and day-to-day finance ops.",You interview before anyone starts. Licensed advice stays with your accountant.,Tell us the stack. We shortlist a named person for your US hours.,Staffing for finance ops — not a freelance bookkeeping mix.,,,,,,,,RSA Challenger A_intent · weak · trust_rsa_20260819 · Ad row only · Campaign/AG Status blank (live-safe) · Brand deferred · no budget/bid/keyword change · Human replacement for '{KeyWord:Hire Accountant}' and 'Scale Finance Bandwidth'.
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,,,Presence,,utm_source=google&utm_medium=cpc&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword}&utm_matchtype={matchtype}&utm_device={device}&lp_version=trust_rsa_20260819,Accounting_Hire_PH,,,,,,Enabled,Responsive search ad,https://www.virtualcoworker.app/us/accounting,finance,hire,Screened Accounting Talent,Trusted Finance Seat Hiring,You Meet Them Before Close,Dedicated Accounting Seat,Staffing for Finance Ops,We Stay On After You Hire,Not a Contractor Bench,Talk Through the Finance Brief,Growing Teams Add Finance Help,Real Company Behind the Books,"Payroll Admin, Not Advice",Reduce the Close Scramble,Named Person on the Ledger,Skip Freelance Accounting Hunt,Recruited Against Your Tools,We recruit accounting support. You interview. We handle payroll after you hire.,"A staffing company since 2011. Continuity through close, not contractor churn.",Day-to-day finance ops on your hours. Judgment work stays with your controller.,"Tell us AP, AR, or payroll admin. We'll help you find the seat.",,,,,,,,RSA Challenger B_trust · weak · trust_rsa_20260819 · Ad row only · Campaign/AG Status blank (live-safe) · Brand deferred · no budget/bid/keyword change · Trust challenger; accounting outsourcing is a proven historical employer term.
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,,,Presence,,utm_source=google&utm_medium=cpc&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword}&utm_matchtype={matchtype}&utm_device={device}&lp_version=trust_rsa_20260819,Accounting_Outsource_PH,,,,,,Enabled,Responsive search ad,https://www.virtualcoworker.app/us/accounting,outsource,acct,Outsource Accounting Work,Philippines Accounting Help,Outsource AP and AR,Dedicated Outsourced Finance,You Interview First,Not a Rotating Finance Bench,Outsource Finance. You Decide.,Tell Us What to Hand Off,Ongoing Accounting Capacity,Remote Accounting Partner,Get an Outsourcing Shortlist,Keep the Controller. Add Help.,Staff Outsourced Finance Seats,Dedicated Accounting Seat,Outsource the Ledger Work,Outsource day-to-day accounting support to a dedicated Philippines teammate.,You interview first. We recruit and vet. You keep review authority.,"AP, AR, and routine finance ops — not a rotating contractor bench.",Tell us what to hand off. We'll help you find the person.,,,,,,,,RSA Challenger A_intent · weak · trust_rsa_20260819 · Ad row only · Campaign/AG Status blank (live-safe) · Brand deferred · no budget/bid/keyword change · Matches historical 'philippines accounting outsourcing' buyer language.
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,,,Presence,,utm_source=google&utm_medium=cpc&utm_campaign={campaignid}&utm_content={adgroupid}&utm_term={keyword}&utm_matchtype={matchtype}&utm_device={device}&lp_version=trust_rsa_20260819,Accounting_Outsource_PH,,,,,,Enabled,Responsive search ad,https://www.virtualcoworker.app/us/accounting,outsource,trust,Screened Finance Talent,Trusted Accounting Outsourcing,We Employ After You Hire,Reduce US Finance Overhead,Talk Through What to Outsource,Firms Outsource Finance Here,Not Marketplace Bookkeepers,Real Agency Behind the Seat,Named Accountant on Your Hours,Continuity Through Close,"A Partner, Not a Temp Desk",You Keep Review Authority,Staffing Company Since 2011,Dedicated Seat You Can Keep,Outsource. Keep the Control.,An established staffing company. You meet the person. We stay on after you hire.,Outsource the seat without giving up the hire decision.,Dedicated finance ops on your hours — not marketplace bookkeepers.,Talk through the work. We'll help you find a teammate you can keep.,,,,,,,,RSA Challenger B_trust · weak · trust_rsa_20260819 · Ad row only · Campaign/AG Status blank (live-safe) · Brand deferred · no budget/bid/keyword change · Trust challenger for outsourcing-intent searches already proven in account history.
