Account,Row Type,Campaign,Campaign Type,Campaign Status,Budget,Budget type,Bid Strategy Type,Networks,Languages,Location,Location options,Tracking template,Final URL suffix,Ad Group,Ad Group Status,Maximum CPC bid limit,Keyword,Criterion Type,Keyword Status,Ad Status,Ad type,Final URL,Path 1,Path 2,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Link Text,Description Line 1,Description Line 2,Callout text,Header,Snippet Values,Negative,Comment
496-715-1855,Ad,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,VA_Agency_Firm_PH,,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/us,va,firm,VA Firm Philippines,Quality Filipino VAs,Screened VA Candidates,VA Agency Not Gig App,Dedicated Remote VA,Business VA Partner,You Decide Who Joins,PH VA Recruiting Desk,Managed VA Staffing,Clear VA Hire Path,Remote VA Continuity,Not Job Board VA Hire,Request VA Options,US Employer VA Firm,{KeyWord:Virtual Assistant Firm},A VA firm path: role brief → vetted shortlist → you interview.,Filipino virtual assistants for US businesses that want dedicated seats.,We handle recruiting and screening. You keep hire authority.,For established businesses — not candidates searching for VA jobs.,,,,,,,,Semantic RSA firm_quality 2026-08-09; Exact AG add; Paused
496-715-1855,Ad,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,VA_Agency_Firm_PH,,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/us,hire,va,Simple VA Agency Path,Tell Us the VA Role,Get VA Candidates Fast,Filipino VA Shortlist,Hire VA Without Chaos,One Dedicated VA Seat,VA Staffing Specialist,No Marketplace Sorting,Employer VA Process,PH VA Hire Support,Clear Next VA Step,VA Options for SMBs,Interview Then Place,Start VA Staffing,{KeyWord:VA Agency},Need a VA without running your own Philippines recruiting process?,Share the role. Review screened finalists. Interview who fits.,Dedicated VA seating with support — simpler than DIY hiring.,No obligation chat with a staffing specialist after you inquire.,,,,,,,,Semantic RSA simplicity 2026-08-09; Exact AG add; Paused
496-715-1855,Ad group,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact AG add 2026-08-09 · Paused until George enables · Exact-only; Campaign Status blank on purpose (live-US-safe)
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,virtual staff,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,hire virtual staff,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,virtual staff philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,philippines virtual staff,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,filipino virtual staff,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,virtual staff ph,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,hire philippines virtual staff,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,hire filipino virtual staff,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,virtual staffing philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,philippines virtual staffing,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,dedicated virtual staff,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,remote virtual staff,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Virtual_Staff_PH · virtual staff / virtualstaff ph ~$8.9 / 4 clicks (7d) · Paused until George enables with the new AG
496-715-1855,Ad,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/us,virtual,staff,Hire Virtual Staff PH,Philippines Virtual Staff,Filipino Virtual Staff,Dedicated Virtual Staff,US Employer Virtual Staff,Vetted Remote Staff,Interview Staff Finalists,Not Freelance Staffing,Virtual Staff Partner,Remote Ops From PH,Clear Staff Hire Path,Skip DIY Staff Search,Virtual Staff Shortlist,Talk Staffing Options,{KeyWord:Hire Virtual Staff},Hire Philippines virtual staff for dedicated US business seats.,We recruit and screen. You interview before anyone joins your team.,Virtual staffing partner — not a gig board or job marketplace.,For employers only. Inquiry ≠ hire or placement.,,,,,,,,Semantic RSA virtual_staff 2026-08-09; Exact AG add; Paused
496-715-1855,Ad,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/us,staff,ph,Add Virtual Staff Capacity,PH Virtual Staff Seats,Remote Staff You Keep,Screened Filipino Staff,Virtual Staff Continuity,Employer Staffing Path,Not Rotating Freelancers,US Hours Virtual Staff,Role Brief to Shortlist,Virtual Staff Support,Hire Capacity From PH,Staffing Not Job Ads,Get Virtual Staff Help,Build Remote Capacity,{KeyWord:Philippines Virtual Staff},Need virtual staff capacity without US full-time overhead?,Dedicated Filipino teammates for ongoing work — you keep hire control.,We shortlist. You interview. Support continues after placement.,Businesses only — this is not a careers or job-seeker page.,,,,,,,,Semantic RSA capacity 2026-08-09; Exact AG add; Paused
496-715-1855,Ad,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,Virtual_Staff_PH,,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/us,hire,team,Virtual Staffing Partner,PH Team Hire Support,Trusted Remote Staff,Virtual Staff Specialists,Employer Hire Process,Pre-Screened PH Staff,You Decide Who Joins,Remote Team Partner,Clear Next Hire Step,Staff Without Chaos,Filipino Staff Pipeline,Not Marketplace Hiring,Request Staff Shortlist,Speak With Specialist,{KeyWord:Virtual Staff Philippines},A staffing partner for US managers hiring Philippines virtual staff.,Tell us who you need. Review vetted finalists. Interview who fits.,Dedicated seats with continuity — not one-off freelance tasks.,No obligation from the first conversation with our team.,,,,,,,,Semantic RSA partner 2026-08-09; Exact AG add; Paused
496-715-1855,Ad group,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Appointment_Setter_Hire_PH,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact AG add 2026-08-09 · Paused until George enables · Exact-only; Campaign Status blank on purpose (live-US-safe)
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Appointment_Setter_Hire_PH,,,hire appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Appointment_Setter_Hire_PH · appointment setter cluster ~$18 / 5 clicks; mostly WFH junk mixed in · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Appointment_Setter_Hire_PH,,,hire remote appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Appointment_Setter_Hire_PH · appointment setter cluster ~$18 / 5 clicks; mostly WFH junk mixed in · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Appointment_Setter_Hire_PH,,,appointment setter philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Appointment_Setter_Hire_PH · appointment setter cluster ~$18 / 5 clicks; mostly WFH junk mixed in · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Appointment_Setter_Hire_PH,,,filipino appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Appointment_Setter_Hire_PH · appointment setter cluster ~$18 / 5 clicks; mostly WFH junk mixed in · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Appointment_Setter_Hire_PH,,,offshore appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Appointment_Setter_Hire_PH · appointment setter cluster ~$18 / 5 clicks; mostly WFH junk mixed in · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Appointment_Setter_Hire_PH,,,virtual appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Appointment_Setter_Hire_PH · appointment setter cluster ~$18 / 5 clicks; mostly WFH junk mixed in · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Appointment_Setter_Hire_PH,,,outsourced appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Appointment_Setter_Hire_PH · appointment setter cluster ~$18 / 5 clicks; mostly WFH junk mixed in · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Appointment_Setter_Hire_PH,,,hire filipino appointment setter,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Appointment_Setter_Hire_PH · appointment setter cluster ~$18 / 5 clicks; mostly WFH junk mixed in · Paused until George enables with the new AG
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,Appointment_Setter_Hire_PH,,,hire appointment setter philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semantic Exact add → Appointment_Setter_Hire_PH · appointment setter cluster ~$18 / 5 clicks; mostly WFH junk mixed in · Paused until George enables with the new AG
