Account,Row Type,Campaign,Campaign Type,Campaign Status,Budget,Budget type,Bid Strategy Type,Networks,Languages,Location,Location options,Tracking template,Final URL suffix,Ad Group,Ad Group Status,Maximum CPC bid limit,Keyword,Criterion Type,Keyword Status,Ad Status,Ad type,Final URL,Path 1,Path 2,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Link Text,Description Line 1,Description Line 2,Callout text,Header,Snippet Values,Negative,Comment
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_PH_VA,Paused,,hire a filipino virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/philippines-virtual-assistants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_PH_VA → /us/philippines-virtual-assistants
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_PH_VA,Paused,,hire filipino virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/philippines-virtual-assistants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_PH_VA → /us/philippines-virtual-assistants
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_PH_VA,Paused,,filipino virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/philippines-virtual-assistants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_PH_VA → /us/philippines-virtual-assistants
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_PH_VA,Paused,,virtual assistant from the philippines,Exact,Paused,,,https://www.virtualcoworker.app/us/philippines-virtual-assistants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_PH_VA → /us/philippines-virtual-assistants
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_PH_VA,Paused,,dedicated filipino virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/philippines-virtual-assistants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_PH_VA → /us/philippines-virtual-assistants
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_PH_VA,Paused,,dedicated philippines virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/philippines-virtual-assistants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_PH_VA → /us/philippines-virtual-assistants
496-715-1855,Ad group,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,,,,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · NEW Paused AG TF_Hire_Dedicated → /us · do not enable until George Posts
496-715-1855,Ad,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/us,hire,va,Hire Virtual Assistant PH,Hire Filipino VA,US Employer VA Hire,Philippines VA Staffing,Dedicated Remote VA,Vetted VA Shortlist,Interview Before Hire,Not Gig Platform VA,How to Hire a VA,Core VA Hire Process,Hire PH Role Staff,Remote Admin Capacity,Clear Employer Process,Staffing Partner Hire,{KeyWord:Hire Virtual Assistant},Hire dedicated Philippines VAs for your US business.,Tell us who you need. We recruit and screen — you interview the shortlist.,For businesses only. A form submit is not a hire or placement.,Staffing partner for established businesses — not DIY training or job ads.,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,hire a virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,hire virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,looking for a virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,dedicated virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,remote virtual assistant for business,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,hire a dedicated virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,hire dedicated virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,hire a virtual assistant for business,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,dedicated virtual assistant for business,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,hire a remote virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,looking to hire a virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Keyword,VC_US_S_CORE,Search,,,,,Google Search,en,,Presence,,,TF_Hire_Dedicated,Paused,,hire dedicated remote virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Hire_Dedicated → /us
496-715-1855,Ad group,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,,,,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · NEW Paused AG TF_Real_Estate → /us/real-estate · do not enable until George Posts
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/us/real-estate,real-estate,hire,Hire a Real Estate VA,Real Estate VA Philippines,For Your Real Estate Team,We Recruit. You Interview.,"Dedicated Staff, Your Hours",Vetted Staff for Your Team,Hire Remote Real Estate Staff,Not a Freelance Marketplace,Build Your Hiring Shortlist,Filipino VA for Business,You Interview and Choose,Book a Hiring Consultation,Dedicated Remote Staff,Staff for US Real Estate,Employers Hiring Staff,Tell us the role. We recruit and vet candidates. You interview and choose who joins.,"Hire dedicated Philippines staff who work your US hours, not marketplace freelancers.",Virtual Coworker shortlists people for your real-estate team. You decide who starts.,For companies hiring staff. Book a hiring consultation to start the shortlist.,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,real estate virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,real estate virtual assistants,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,hire real estate virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,hire a real estate virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,hire a real estate virtual assistant from the philippines,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,filipino real estate virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,philippines real estate virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,dedicated real estate virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,real estate admin virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,hire filipino real estate virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,virtual assistant for real estate,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Real_Estate,Paused,,real estate virtual assistant philippines,Exact,Paused,,,https://www.virtualcoworker.app/us/real-estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Real_Estate → /us/real-estate
496-715-1855,Ad group,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Bookkeeping,Paused,,,,,,,https://www.virtualcoworker.app/us/bookkeeping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · NEW Paused AG TF_Bookkeeping → /us/bookkeeping · do not enable until George Posts
496-715-1855,Ad,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Bookkeeping,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/us/bookkeeping,books,va,{KeyWord:Hire Bookkeeper},Philippines Books VA,Remote Reconciliation Hire,Filipino Books Specialist,Weekly Close Support,Transaction Coding VA,Scale Bookkeeping Ops,US SMBs Hiring,Dedicated Books Talent,Virtual Books Assistant,Partner-Managed Hire,Interview-Ready Bookkeepers,Clear Employer Process,Tools You Already Use,Request Hiring Shortlist,Fill bookkeeping roles with vetted Philippines specialists.,"Support for categorization, reconciliations, and weekly books rhythm.",Staffing support shaped for your US business books stack.,We specialize in remote bookkeeping hires for employers.,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Bookkeeping → /us/bookkeeping
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Bookkeeping,Paused,,bookkeeping virtual assistant,Exact,Paused,,,https://www.virtualcoworker.app/us/bookkeeping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Bookkeeping → /us/bookkeeping
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Bookkeeping,Paused,,virtual assistant bookkeeping,Exact,Paused,,,https://www.virtualcoworker.app/us/bookkeeping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Bookkeeping → /us/bookkeeping
496-715-1855,Keyword,VC_US_S_ROLES,Search,,,,,Google Search,en,,Presence,,,TF_Bookkeeping,Paused,,virtual assistant bookkeeper,Exact,Paused,,,https://www.virtualcoworker.app/us/bookkeeping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new TF test AGs — do not touch existing groups · 2026-08-18 · NEW Paused AGs only · Campaign status blank · overlap with live AGs OK · no Brand · no CS · no setters · no Broad/DSA/PMax · Final URL on virtualcoworker.app · TF_Bookkeeping → /us/bookkeeping
