Account,Row Type,Campaign,Campaign Type,Campaign Status,Budget,Budget type,Bid Strategy Type,Networks,Languages,Location,Location options,Tracking template,Final URL suffix,Ad Group,Ad Group Status,Maximum CPC bid limit,Keyword,Criterion Type,Keyword Status,Ad Status,Ad type,Final URL,Path 1,Path 2,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Link Text,Description Line 1,Description Line 2,Callout text,Header,Snippet Values,Negative,Comment
573-539-1940,Ad,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Outsourcing_Angel,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au,hire,staff,You Interview the Shortlist,"Dedicated Staff, Not a Bench",Employers Only Since 2011,Work Australian Hours,Not a Freelance Marketplace,Book a Hiring Consultation,Hire a VA for Your Team,We Recruit. You Interview.,Dedicated Remote Staff,You Choose Who Joins,Filipino VA for Business,Hire Dedicated Remote Staff,Staff on Australian Hours,Not a Rotating Bench,Vetted Hiring Shortlist,"You interview the shortlist. Dedicated teammate, not a rotating bench.",Hire a VA who works Australian hours. Not a freelance marketplace.,Employers only since 2011. We recruit and vet. You interview and choose.,"Book a hiring consultation. Dedicated remote staff, not a rotating bench.",,,,,,,,VC_COMP_2026-08-19 · RSA · no competitor names · no DKI · Final URL=/au
573-539-1940,Ad group,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Staffhouse,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · Staffhouse · Exact only · Paused · Final URL=/au
573-539-1940,Keyword,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Staffhouse,,,staffhouse philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · Exact · typed in ST · staffhouse philippines
573-539-1940,Ad,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Staffhouse,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au,hire,staff,You Interview the Shortlist,"Dedicated Staff, Not a Bench",Employers Only Since 2011,Work Australian Hours,Not a Freelance Marketplace,Book a Hiring Consultation,Hire a VA for Your Team,We Recruit. You Interview.,Dedicated Remote Staff,You Choose Who Joins,Filipino VA for Business,Hire Dedicated Remote Staff,Staff on Australian Hours,Not a Rotating Bench,Vetted Hiring Shortlist,"You interview the shortlist. Dedicated teammate, not a rotating bench.",Hire a VA who works Australian hours. Not a freelance marketplace.,Employers only since 2011. We recruit and vet. You interview and choose.,"Book a hiring consultation. Dedicated remote staff, not a rotating bench.",,,,,,,,VC_COMP_2026-08-19 · RSA · no competitor names · no DKI · Final URL=/au
573-539-1940,Ad group,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_My_Virtue_Desk,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · My Virtue Desk · Exact only · Paused · Final URL=/au
573-539-1940,Keyword,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_My_Virtue_Desk,,,my virtue desk,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · Exact · typed in ST · my virtue desk
573-539-1940,Ad,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_My_Virtue_Desk,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au,hire,staff,You Interview the Shortlist,"Dedicated Staff, Not a Bench",Employers Only Since 2011,Work Australian Hours,Not a Freelance Marketplace,Book a Hiring Consultation,Hire a VA for Your Team,We Recruit. You Interview.,Dedicated Remote Staff,You Choose Who Joins,Filipino VA for Business,Hire Dedicated Remote Staff,Staff on Australian Hours,Not a Rotating Bench,Vetted Hiring Shortlist,"You interview the shortlist. Dedicated teammate, not a rotating bench.",Hire a VA who works Australian hours. Not a freelance marketplace.,Employers only since 2011. We recruit and vet. You interview and choose.,"Book a hiring consultation. Dedicated remote staff, not a rotating bench.",,,,,,,,VC_COMP_2026-08-19 · RSA · no competitor names · no DKI · Final URL=/au
573-539-1940,Ad group,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Coconut_VA,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · Coconut VA · Exact only · Paused · Final URL=/au
573-539-1940,Keyword,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Coconut_VA,,,coconut va,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · Exact · typed in ST · coconut va
573-539-1940,Ad,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Coconut_VA,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au,hire,staff,You Interview the Shortlist,"Dedicated Staff, Not a Bench",Employers Only Since 2011,Work Australian Hours,Not a Freelance Marketplace,Book a Hiring Consultation,Hire a VA for Your Team,We Recruit. You Interview.,Dedicated Remote Staff,You Choose Who Joins,Filipino VA for Business,Hire Dedicated Remote Staff,Staff on Australian Hours,Not a Rotating Bench,Vetted Hiring Shortlist,"You interview the shortlist. Dedicated teammate, not a rotating bench.",Hire a VA who works Australian hours. Not a freelance marketplace.,Employers only since 2011. We recruit and vet. You interview and choose.,"Book a hiring consultation. Dedicated remote staff, not a rotating bench.",,,,,,,,VC_COMP_2026-08-19 · RSA · no competitor names · no DKI · Final URL=/au
573-539-1940,Ad group,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Apello,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · Apello · Exact only · Paused · Final URL=/au
573-539-1940,Keyword,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Apello,,,apello call centers,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · Exact · typed in ST · apello call centers
573-539-1940,Ad,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Apello,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au,hire,staff,You Interview the Shortlist,"Dedicated Staff, Not a Bench",Employers Only Since 2011,Work Australian Hours,Not a Freelance Marketplace,Book a Hiring Consultation,Hire a VA for Your Team,We Recruit. You Interview.,Dedicated Remote Staff,You Choose Who Joins,Filipino VA for Business,Hire Dedicated Remote Staff,Staff on Australian Hours,Not a Rotating Bench,Vetted Hiring Shortlist,"You interview the shortlist. Dedicated teammate, not a rotating bench.",Hire a VA who works Australian hours. Not a freelance marketplace.,Employers only since 2011. We recruit and vet. You interview and choose.,"Book a hiring consultation. Dedicated remote staff, not a rotating bench.",,,,,,,,VC_COMP_2026-08-19 · RSA · no competitor names · no DKI · Final URL=/au
573-539-1940,Ad group,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_MyOutDesk,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · MyOutDesk · Exact only · Paused · Final URL=/au
573-539-1940,Keyword,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_MyOutDesk,,,outdesk australia,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · Exact · typed in ST · outdesk australia
573-539-1940,Ad,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_MyOutDesk,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au,hire,staff,You Interview the Shortlist,"Dedicated Staff, Not a Bench",Employers Only Since 2011,Work Australian Hours,Not a Freelance Marketplace,Book a Hiring Consultation,Hire a VA for Your Team,We Recruit. You Interview.,Dedicated Remote Staff,You Choose Who Joins,Filipino VA for Business,Hire Dedicated Remote Staff,Staff on Australian Hours,Not a Rotating Bench,Vetted Hiring Shortlist,"You interview the shortlist. Dedicated teammate, not a rotating bench.",Hire a VA who works Australian hours. Not a freelance marketplace.,Employers only since 2011. We recruit and vet. You interview and choose.,"Book a hiring consultation. Dedicated remote staff, not a rotating bench.",,,,,,,,VC_COMP_2026-08-19 · RSA · no competitor names · no DKI · Final URL=/au
573-539-1940,Ad group,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Belay,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · Belay · Exact only · Paused · Final URL=/au
573-539-1940,Keyword,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Belay,,,belay va,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_COMP_2026-08-19 · Exact · typed in ST · belay va
573-539-1940,Ad,VC_AU_S_COMP,Search,Paused,,Daily,Maximize Clicks,Google Search,,,,,,Comp_Belay,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au,hire,staff,You Interview the Shortlist,"Dedicated Staff, Not a Bench",Employers Only Since 2011,Work Australian Hours,Not a Freelance Marketplace,Book a Hiring Consultation,Hire a VA for Your Team,We Recruit. You Interview.,Dedicated Remote Staff,You Choose Who Joins,Filipino VA for Business,Hire Dedicated Remote Staff,Staff on Australian Hours,Not a Rotating Bench,Vetted Hiring Shortlist,"You interview the shortlist. Dedicated teammate, not a rotating bench.",Hire a VA who works Australian hours. Not a freelance marketplace.,Employers only since 2011. We recruit and vet. You interview and choose.,"Book a hiring consultation. Dedicated remote staff, not a rotating bench.",,,,,,,,VC_COMP_2026-08-19 · RSA · no competitor names · no DKI · Final URL=/au
